"Date","Price","Open","High","Low","Vol.","Change %"
"09-10-2023","19,594.65","19,698.45","19,716.50","19,569.60","77.67M","-1.13%"
"06-10-2023","19,818.20","19,759.85","19,856.75","19,714.75","84.30M","0.71%"
"05-10-2023","19,678.60","19,672.55","19,762.75","19,638.15","108.98M","0.51%"
"04-10-2023","19,578.05","19,629.45","19,655.15","19,534.75","152.61M","-0.79%"
"03-10-2023","19,733.70","19,793.40","19,795.00","19,669.05","132.81M","-0.39%"
"29-09-2023","19,811.10","19,729.20","19,880.60","19,695.60","113.36M","0.69%"
"28-09-2023","19,675.55","19,808.40","19,828.45","19,649.35","166.87M","-0.49%"
"27-09-2023","19,772.55","19,726.00","19,799.00","19,603.90","153.70M","-0.13%"
"26-09-2023","19,797.85","19,821.15","19,852.85","19,771.70","92.99M","-0.23%"
"25-09-2023","19,842.60","19,748.45","19,913.00","19,721.25","96.99M","0.56%"
"22-09-2023","19,732.95","19,831.60","19,931.95","19,706.60","140.64M","-0.41%"
"21-09-2023","19,814.95","20,005.70","20,032.00","19,799.25","162.38M","-1.44%"
"20-09-2023","20,104.50","20,191.30","20,267.65","20,064.35","179.45M","-1.49%"
"18-09-2023","20,408.25","20,479.90","20,509.60","20,374.80","131.49M","-0.60%"
"15-09-2023","20,531.35","20,455.60","20,573.25","20,447.35","192.89M","0.60%"
"14-09-2023","20,408.20","20,416.45","20,468.05","20,329.85","109.55M","0.11%"
"13-09-2023","20,386.75","20,265.25","20,430.15","20,206.20","154.97M","0.41%"
"12-09-2023","20,303.85","20,439.95","20,440.05","20,222.90","183.61M","-0.01%"
"11-09-2023","20,305.30","20,218.10","20,329.30","20,177.85","131.83M","0.83%"
"08-09-2023","20,138.10","19,989.80","20,221.35","19,953.65","235.58M","0.89%"
"07-09-2023","19,960.70","19,764.35","19,977.35","19,719.35","119.71M","1.02%"
"06-09-2023","19,759.00","19,739.50","19,811.05","19,654.00","153.79M","0.02%"
"05-09-2023","19,754.75","19,808.60","19,817.05","19,706.50","148.84M","-0.17%"
"04-09-2023","19,787.60","19,867.25","19,871.00","19,701.00","111.89M","0.12%"
"01-09-2023","19,764.35","19,598.05","19,806.75","19,545.70","151.92M","0.85%"
"31-08-2023","19,597.65","19,719.10","19,745.80","19,566.20","505.64M","-0.53%"
"30-08-2023","19,701.35","19,899.30","19,914.40","19,666.85","100.64M","-0.50%"
"29-08-2023","19,799.95","19,836.50","19,843.65","19,765.25","112.99M","0.20%"
"28-08-2023","19,759.65","19,659.75","19,797.45","19,638.15","94.69M","0.55%"
"25-08-2023","19,651.55","19,633.60","19,705.00","19,541.90","102.01M","-0.34%"
"24-08-2023","19,717.85","19,823.05","19,927.05","19,690.75","133.11M","-0.07%"
"23-08-2023","19,731.95","19,584.45","19,744.10","19,511.55","108.87M","0.92%"
"22-08-2023","19,551.75","19,626.50","19,657.60","19,527.40","123.94M","-0.10%"
"21-08-2023","19,571.50","19,511.45","19,622.00","19,470.80","94.47M","0.46%"
"18-08-2023","19,481.25","19,461.65","19,528.85","19,436.85","109.88M","-0.34%"
"17-08-2023","19,548.00","19,565.90","19,622.70","19,496.40","167.49M","-0.19%"
"16-08-2023","19,586.10","19,486.25","19,610.90","19,424.20","100.35M","-0.34%"
"14-08-2023","19,652.50","19,647.10","19,705.30","19,527.05","126.41M","-0.34%"
"11-08-2023","19,718.65","19,913.50","19,915.70","19,699.90","156.99M","-0.87%"
"10-08-2023","19,890.90","20,009.35","20,066.40","19,846.65","145.19M","-0.77%"
"09-08-2023","20,044.40","20,104.80","20,104.80","19,908.60","115.10M","-0.21%"
"08-08-2023","20,087.45","20,048.30","20,120.90","20,012.60","202.49M","0.32%"
"07-08-2023","20,022.60","20,062.65","20,077.35","19,971.10","166.07M","0.17%"
"04-08-2023","19,988.55","19,931.10","20,043.50","19,851.50","175.71M","0.79%"
"03-08-2023","19,832.45","20,000.05","20,088.45","19,731.15","167.58M","-1.17%"
"02-08-2023","20,066.95","20,172.65","20,245.40","19,957.35","133.21M","-1.28%"
"01-08-2023","20,327.25","20,369.05","20,382.20","20,268.35","128.12M","-0.07%"
"31-07-2023","20,342.05","20,303.60","20,363.20","20,213.35","113.78M","0.22%"
"28-07-2023","20,298.05","20,339.80","20,407.80","20,195.60","139.13M","-0.41%"
"27-07-2023","20,381.10","20,656.90","20,666.60","20,330.35","218.25M","-0.78%"
"26-07-2023","20,540.80","20,560.90","20,627.30","20,480.60","88.05M","0.05%"
"25-07-2023","20,530.10","20,607.10","20,608.00","20,411.40","146.31M","0.13%"
"24-07-2023","20,502.75","20,574.10","20,611.35","20,471.60","157.50M","-0.15%"
"21-07-2023","20,534.30","20,531.95","20,653.45","20,482.10","103.04M","-0.24%"
"20-07-2023","20,584.35","20,369.50","20,613.00","20,319.30","143.66M","1.02%"
"19-07-2023","20,377.30","20,312.05","20,388.45","20,268.15","101.33M","0.57%"
"18-07-2023","20,262.55","20,428.30","20,476.25","20,208.65","164.98M","-0.19%"
"17-07-2023","20,301.25","20,111.20","20,339.50","19,984.60","102.07M","1.25%"
"14-07-2023","20,050.50","20,117.55","20,140.25","19,937.40","89.89M","0.14%"
"13-07-2023","20,021.50","20,091.20","20,159.10","19,991.90","126.53M","0.49%"
"12-07-2023","19,924.10","20,035.95","20,091.30","19,893.05","164.93M","-0.23%"
"11-07-2023","19,969.35","20,112.60","20,201.95","19,940.90","141.19M","-0.44%"
"10-07-2023","20,057.30","20,097.65","20,175.20","20,014.10","103.17M","-0.15%"
"07-07-2023","20,086.90","20,167.10","20,246.40","20,053.45","76.98M","-0.90%"
"06-07-2023","20,270.15","20,210.25","20,314.40","20,186.65","106.83M","0.12%"
"05-07-2023","20,246.20","20,354.20","20,395.75","20,203.55","102.36M","-0.82%"
"04-07-2023","20,413.40","20,373.35","20,577.25","20,307.30","133.19M","0.79%"
"03-07-2023","20,253.75","20,147.25","20,398.75","20,125.00","100.73M","0.98%"
"30-06-2023","20,057.70","20,041.75","20,077.80","19,949.45","119.49M","0.82%"
"28-06-2023","19,895.15","19,917.20","19,954.90","19,812.35","186.27M","0.54%"
"27-06-2023","19,788.50","19,601.00","19,809.15","19,555.80","137.42M","1.37%"
"26-06-2023","19,521.75","19,532.90","19,554.75","19,456.30","79.17M","0.03%"
"23-06-2023","19,515.05","19,543.40","19,624.65","19,488.15","85.73M","-0.40%"
"22-06-2023","19,594.35","19,660.40","19,741.80","19,577.90","137.85M","-0.21%"
"21-06-2023","19,635.95","19,594.30","19,660.10","19,533.00","136.13M","0.68%"
"20-06-2023","19,502.90","19,422.50","19,525.95","19,302.90","131.03M","0.40%"
"19-06-2023","19,425.90","19,522.05","19,533.05","19,361.80","122.74M","-0.16%"
"16-06-2023","19,456.90","19,290.50","19,519.80","19,264.25","109.88M","1.19%"
"15-06-2023","19,228.65","19,452.80","19,457.60","19,213.50","114.76M","-0.98%"
"14-06-2023","19,418.30","19,512.50","19,528.75","19,403.50","96.34M","-0.26%"
"13-06-2023","19,469.00","19,372.10","19,497.65","19,372.05","120.95M","0.36%"
"12-06-2023","19,399.75","19,440.75","19,481.70","19,377.50","108.00M","-0.06%"
"09-06-2023","19,411.80","19,455.30","19,505.95","19,391.30","243.64M","-0.13%"
"08-06-2023","19,436.35","19,494.75","19,623.05","19,403.20","119.30M","-0.52%"
"07-06-2023","19,538.10","19,542.80","19,556.05","19,469.20","92.57M","0.30%"
"06-06-2023","19,479.65","19,461.75","19,516.75","19,407.85","102.16M","0.21%"
"05-06-2023","19,438.50","19,453.50","19,512.60","19,426.05","95.24M","0.36%"
"02-06-2023","19,368.20","19,419.25","19,435.35","19,318.30","95.16M","0.24%"
"01-06-2023","19,322.70","19,508.40","19,509.10","19,285.90","112.03M","-0.63%"
"31-05-2023","19,445.75","19,567.70","19,572.55","19,338.55","272.49M","-0.82%"
"30-05-2023","19,606.05","19,518.20","19,636.90","19,493.55","120.44M","0.38%"
"29-05-2023","19,532.70","19,516.95","19,614.10","19,476.50","105.61M","0.84%"
"26-05-2023","19,370.50","19,276.50","19,391.45","19,200.65","75.20M","0.68%"
"25-05-2023","19,239.30","19,219.55","19,255.90","19,118.40","98.49M","-0.02%"
"24-05-2023","19,243.00","19,309.10","19,433.25","19,227.15","87.44M","-0.80%"
"23-05-2023","19,397.80","19,437.15","19,465.35","19,356.75","95.01M","0.06%"
"22-05-2023","19,386.20","19,405.40","19,448.85","19,310.75","98.10M","-0.18%"
"19-05-2023","19,420.20","19,443.20","19,446.10","19,266.85","115.18M","0.29%"
"18-05-2023","19,363.75","19,421.75","19,485.55","19,332.05","150.84M","0.32%"
"17-05-2023","19,301.35","19,460.70","19,461.30","19,206.40","113.09M","-0.71%"
"16-05-2023","19,439.00","19,584.55","19,584.55","19,392.65","139.42M","-0.74%"
"15-05-2023","19,583.20","19,519.80","19,631.85","19,461.40","85.25M","0.39%"
"12-05-2023","19,507.15","19,366.70","19,556.35","19,335.85","103.17M","0.54%"
"11-05-2023","19,401.50","19,428.15","19,517.65","19,366.75","108.36M","0.33%"
"10-05-2023","19,337.15","19,306.00","19,356.15","19,138.10","118.69M","0.32%"
"09-05-2023","19,274.70","19,360.45","19,424.90","19,238.15","120.86M","-0.15%"
"08-05-2023","19,303.95","19,079.40","19,353.40","19,055.65","101.61M","1.47%"
"05-05-2023","19,023.85","19,104.15","19,306.75","18,995.35","154.27M","-2.34%"
"04-05-2023","19,479.35","19,161.85","19,501.20","19,152.50","132.69M","1.55%"
"03-05-2023","19,182.25","19,151.55","19,200.45","19,091.80","99.68M","-0.13%"
"02-05-2023","19,208.05","19,229.50","19,265.20","19,168.05","136.18M","0.24%"
"28-04-2023","19,162.55","19,109.45","19,189.05","18,977.75","148.54M","0.34%"
"27-04-2023","19,097.15","18,976.70","19,118.75","18,970.70","131.72M","0.50%"
"26-04-2023","19,003.00","18,929.15","19,024.00","18,859.85","123.03M","0.22%"
"25-04-2023","18,961.85","19,010.50","19,050.25","18,934.30","189.72M","-0.16%"
"24-04-2023","18,992.95","18,910.40","19,006.35","18,822.65","145.62M","1.28%"
"21-04-2023","18,753.75","18,786.35","18,843.30","18,671.55","113.55M","-0.19%"
"20-04-2023","18,790.30","18,793.50","18,851.35","18,733.75","103.35M","0.12%"
"19-04-2023","18,768.65","18,783.35","18,794.45","18,704.20","111.35M","0.02%"
"18-04-2023","18,764.60","18,890.00","18,896.40","18,718.35","134.80M","-0.33%"
"17-04-2023","18,827.25","19,103.50","19,103.50","18,665.05","148.55M","-0.14%"
"13-04-2023","18,854.30","18,718.90","18,878.30","18,661.90","147.86M","0.81%"
"12-04-2023","18,702.05","18,618.45","18,726.75","18,587.05","109.20M","0.61%"
"11-04-2023","18,588.55","18,518.70","18,606.90","18,447.40","165.43M","1.08%"
"10-04-2023","18,390.70","18,487.40","18,493.35","18,348.20","140.43M","-0.39%"
"06-04-2023","18,462.15","18,345.65","18,510.55","18,303.80","182.27M","0.49%"
"05-04-2023","18,372.15","18,221.25","18,390.40","18,197.60","110.74M","1.14%"
"03-04-2023","18,164.75","18,096.65","18,185.15","18,041.75","110.76M","0.59%"
"31-03-2023","18,058.70","17,924.15","18,090.25","17,903.70","120.36M","1.49%"
"29-03-2023","17,793.85","17,702.95","17,856.40","17,693.95","133.16M","0.73%"
"28-03-2023","17,664.45","17,668.45","17,698.25","17,589.15","105.23M","0.27%"
"27-03-2023","17,616.05","17,659.80","17,727.95","17,555.50","96.91M","-0.04%"
"24-03-2023","17,623.40","17,688.65","17,788.45","17,579.95","95.99M","-0.69%"
"23-03-2023","17,746.55","17,790.70","17,967.05","17,716.25","96.93M","-0.65%"
"22-03-2023","17,863.45","17,869.40","17,895.50","17,783.25","","0.32%"
"21-03-2023","17,806.80","17,660.30","17,830.35","17,593.70","117.60M","1.46%"
"20-03-2023","17,549.75","17,665.80","17,665.80","17,379.95","101.94M","-0.69%"
"17-03-2023","17,671.40","17,577.05","17,728.85","17,386.20","120.70M","1.19%"
"16-03-2023","17,463.90","17,429.95","17,564.45","17,261.30","109.34M","0.31%"
"15-03-2023","17,410.75","17,693.45","17,746.25","17,361.85","108.29M","-0.77%"
"14-03-2023","17,545.75","17,617.50","17,717.65","17,456.45","115.71M","-0.51%"
"13-03-2023","17,635.00","17,907.55","18,079.00","17,584.00","97.87M","-1.63%"
"10-03-2023","17,927.75","18,077.30","18,088.00","17,863.20","95.67M","-1.80%"
"09-03-2023","18,255.50","18,374.95","18,445.70","18,237.20","100.51M","-0.75%"
"08-03-2023","18,393.20","18,316.00","18,410.90","18,272.30","116.07M","0.13%"
"06-03-2023","18,369.55","18,336.35","18,466.20","18,320.20","102.59M","0.58%"
"03-03-2023","18,264.50","18,070.35","18,322.80","18,024.25","93.16M","1.77%"
"02-03-2023","17,946.95","18,070.20","18,144.15","17,920.40","75.01M","-0.85%"
"01-03-2023","18,100.30","18,083.50","18,136.10","18,037.95","78.21M","0.62%"
"28-02-2023","17,989.65","17,969.70","18,059.85","17,909.45","100.01M","-0.07%"
"27-02-2023","18,001.40","17,819.55","18,037.00","17,787.10","66.64M","0.77%"
"24-02-2023","17,864.10","18,022.25","18,036.75","17,827.95","65.08M","-0.27%"
"23-02-2023","17,912.10","17,926.50","17,984.65","17,763.75","82.61M","-0.16%"
"22-02-2023","17,941.25","18,186.05","18,204.55","17,905.20","80.07M","-1.76%"
"21-02-2023","18,262.45","18,295.70","18,378.35","18,215.40","78.08M","0.05%"
"20-02-2023","18,252.55","18,473.60","18,503.80","18,208.55","64.54M","-0.98%"
"17-02-2023","18,434.10","18,539.15","18,555.80","18,317.40","62.70M","-0.83%"
"16-02-2023","18,587.80","18,714.05","18,738.85","18,541.85","60.06M","-0.26%"
"15-02-2023","18,636.95","18,595.10","18,663.00","18,494.95","69.57M","0.22%"
"14-02-2023","18,595.70","18,483.85","18,619.50","18,425.60","82.19M","0.90%"
"13-02-2023","18,428.95","18,504.05","18,540.10","18,342.15","69.49M","-0.47%"
"10-02-2023","18,516.20","18,476.25","18,565.45","18,463.90","58.78M","0.02%"
"09-02-2023","18,511.80","18,525.45","18,538.00","18,396.65","72.44M","0.14%"
"08-02-2023","18,485.95","18,415.50","18,566.75","18,405.35","73.54M","0.49%"
"07-02-2023","18,395.65","18,421.65","18,455.95","18,242.90","77.14M","0.13%"
"06-02-2023","18,371.60","18,440.80","18,510.20","18,296.85","88.33M","-0.41%"
"03-02-2023","18,447.65","18,132.15","18,462.15","18,074.65","110.19M","2.36%"
"02-02-2023","18,022.15","17,839.50","18,085.60","17,747.90","139.07M","-0.35%"
"01-02-2023","18,084.80","18,294.90","18,658.65","17,715.65","195.40M","-0.06%"
"31-01-2023","18,095.00","18,155.10","18,175.70","17,950.50","127.92M","0.02%"
"30-01-2023","18,091.25","17,836.10","18,175.65","17,707.45","155.12M","0.33%"
"27-01-2023","18,030.85","18,372.65","18,383.55","17,916.55","182.36M","-2.48%"
"25-01-2023","18,488.55","18,869.10","18,886.10","18,447.05","109.97M","-2.13%"
"24-01-2023","18,890.00","18,957.55","19,003.80","18,844.90","80.22M","0.01%"
"23-01-2023","18,887.50","18,897.30","18,961.85","18,843.35","69.53M","0.61%"
"20-01-2023","18,772.40","18,799.75","18,873.00","18,751.70","69.46M","0.17%"
"19-01-2023","18,739.70","18,740.15","18,797.00","18,685.00","58.71M","-0.07%"
"18-01-2023","18,753.50","18,617.10","18,785.20","18,560.10","78.33M","0.80%"
"17-01-2023","18,604.25","18,531.20","18,632.45","18,447.20","74.22M","0.53%"
"16-01-2023","18,506.25","18,763.10","18,794.85","18,461.05","68.47M","-0.75%"
"13-01-2023","18,646.20","18,567.15","18,682.45","18,453.90","76.25M","0.57%"
"12-01-2023","18,540.05","18,571.10","18,632.35","18,411.55","77.19M","-0.14%"
"11-01-2023","18,566.60","18,485.80","18,608.95","18,347.30","73.91M","0.50%"
"10-01-2023","18,474.05","18,758.20","18,771.60","18,412.40","80.05M","-1.37%"
"09-01-2023","18,731.55","18,687.60","18,805.10","18,608.05","91.41M","0.69%"
"06-01-2023","18,603.75","18,808.65","18,816.45","18,500.10","101.33M","-0.95%"
"05-01-2023","18,782.20","19,042.15","19,045.20","18,670.15","89.66M","-1.18%"
"04-01-2023","19,007.00","19,172.60","19,257.05","18,966.75","85.84M","-0.98%"
"03-01-2023","19,196.05","19,041.55","19,219.55","19,041.55","111.76M","0.64%"
"02-01-2023","19,074.45","18,982.50","19,123.50","18,937.15","61.01M","0.49%"
"30-12-2022","18,981.20","19,161.95","19,166.70","18,922.30","72.55M","-0.57%"
"29-12-2022","19,090.60","18,903.15","19,179.15","18,796.95","85.39M","0.57%"
"28-12-2022","18,982.85","18,956.30","19,042.60","18,940.55","52.00M","-0.15%"
"27-12-2022","19,011.20","19,002.05","19,036.85","18,838.30","47.47M","0.44%"
"26-12-2022","18,928.65","18,610.70","19,010.65","18,559.20","67.62M","1.79%"
"23-12-2022","18,595.60","18,675.70","18,779.25","18,571.95","82.06M","-1.39%"
"22-12-2022","18,858.60","19,026.15","19,053.75","18,787.15","77.36M","-0.35%"
"21-12-2022","18,925.20","19,283.40","19,329.00","18,839.00","69.34M","-1.55%"
"20-12-2022","19,222.30","19,149.50","19,245.95","19,068.15","52.98M","-0.29%"
"19-12-2022","19,277.70","19,153.50","19,295.90","19,100.20","51.55M","0.87%"
"16-12-2022","19,111.95","19,106.00","19,220.35","19,030.75","71.11M","-0.54%"
"15-12-2022","19,216.00","19,421.15","19,477.20","19,171.10","73.21M","-1.28%"
"14-12-2022","19,466.00","19,465.90","19,515.90","19,433.60","78.42M","0.29%"
"13-12-2022","19,409.85","19,346.25","19,429.95","19,336.45","73.10M","0.50%"
"12-12-2022","19,313.80","19,191.55","19,357.35","19,148.70","69.36M","0.12%"
"09-12-2022","19,290.35","19,362.40","19,367.85","19,200.20","74.56M","-0.01%"
"08-12-2022","19,292.40","19,185.15","19,312.70","19,156.55","97.29M","0.58%"
"07-12-2022","19,180.45","19,247.20","19,303.30","19,139.45","92.00M","-0.32%"
"06-12-2022","19,242.30","19,174.30","19,256.95","19,174.30","73.25M","-0.29%"
"05-12-2022","19,297.30","19,300.40","19,319.35","19,165.15","72.91M","0.25%"
"02-12-2022","19,249.55","19,232.30","19,292.55","19,193.00","64.69M","-0.62%"
"01-12-2022","19,369.05","19,480.65","19,483.05","19,307.10","89.31M","0.05%"
"30-11-2022","19,358.85","19,266.70","19,407.70","19,197.55","103.56M","0.66%"
"29-11-2022","19,231.45","19,176.45","19,320.00","19,176.45","73.42M","0.16%"
"28-11-2022","19,200.20","19,096.45","19,257.60","19,091.95","100.93M","-0.09%"
"25-11-2022","19,216.90","19,324.90","19,340.95","19,165.25","115.10M","-0.31%"
"24-11-2022","19,277.00","19,124.70","19,318.55","19,096.80","94.40M","1.09%"
"23-11-2022","19,069.10","19,069.90","19,128.10","19,019.75","71.38M","0.51%"
"22-11-2022","18,973.20","18,987.70","19,000.40","18,940.20","61.19M","0.12%"
"21-11-2022","18,949.60","18,993.90","19,024.40","18,902.60","58.04M","-0.64%"
"18-11-2022","19,070.95","19,112.45","19,134.35","18,971.10","79.16M","-0.03%"
"17-11-2022","19,077.00","19,079.10","19,193.40","19,043.80","75.43M","-0.37%"
"16-11-2022","19,148.35","19,054.00","19,192.55","19,013.70","73.13M","0.34%"
"15-11-2022","19,083.60","19,032.75","19,118.40","18,946.45","64.62M","0.59%"
"14-11-2022","18,970.85","19,028.90","19,062.00","18,920.25","66.73M","-0.19%"
"11-11-2022","19,007.90","18,853.90","19,117.70","18,795.95","142.15M","2.17%"
"10-11-2022","18,604.60","18,566.60","18,636.10","18,493.25","86.00M","-0.45%"
"09-11-2022","18,689.35","18,804.10","18,823.50","18,646.10","72.82M","-0.27%"
"07-11-2022","18,739.25","18,751.55","18,767.90","18,580.75","108.90M","0.75%"
"04-11-2022","18,599.70","18,568.70","18,692.45","18,515.25","81.84M","0.09%"
"03-11-2022","18,582.25","18,439.00","18,654.15","18,434.15","76.00M","0.03%"
"02-11-2022","18,577.15","18,670.00","18,687.40","18,542.15","66.91M","-0.16%"
"01-11-2022","18,606.40","18,641.95","18,734.55","18,558.20","96.65M","0.37%"
"31-10-2022","18,538.30","18,416.65","18,554.50","18,385.15","78.60M","1.39%"
"28-10-2022","18,284.30","18,313.65","18,450.75","18,218.60","88.87M","-0.27%"
"27-10-2022","18,334.05","18,441.40","18,456.40","18,281.05","108.29M","0.29%"
"25-10-2022","18,280.90","18,504.05","18,515.45","18,245.10","93.11M","-0.78%"
"24-10-2022","18,424.75","18,442.50","18,476.70","18,393.95","17.72M","1.27%"
"21-10-2022","18,194.10","18,154.85","18,300.85","18,115.05","128.88M","0.76%"
"20-10-2022","18,057.25","17,980.95","18,086.50","17,912.25","60.83M","-0.20%"
"19-10-2022","18,093.75","18,163.25","18,227.05","18,030.50","62.40M","0.40%"
"18-10-2022","18,021.30","18,038.00","18,080.05","17,961.05","79.30M","0.63%"
"17-10-2022","17,908.90","17,680.75","17,929.25","17,624.85","66.70M","1.15%"
"14-10-2022","17,705.50","17,726.15","17,820.25","17,646.15","57.27M","1.82%"
"13-10-2022","17,389.45","17,520.05","17,552.20","17,316.70","70.49M","-1.22%"
"12-10-2022","17,603.85","17,472.65","17,624.45","17,421.65","74.68M","0.85%"
"11-10-2022","17,455.20","17,591.50","17,675.05","17,414.95","68.58M","-0.97%"
"10-10-2022","17,626.50","17,488.55","17,720.60","17,409.80","62.78M","-0.45%"
"07-10-2022","17,707.00","17,663.55","17,737.75","17,579.10","57.99M","-0.24%"
"06-10-2022","17,749.05","17,830.45","17,900.45","17,730.75","70.41M","0.05%"
"04-10-2022","17,741.05","17,564.10","17,761.30","17,525.65","58.15M","2.73%"
"03-10-2022","17,270.20","17,438.35","17,495.75","17,232.30","60.71M","-1.35%"
"30-09-2022","17,506.65","17,095.15","17,609.40","16,983.75","92.87M","2.24%"
"29-09-2022","17,123.00","17,345.10","17,411.80","17,080.70","89.36M","-0.51%"
"28-09-2022","17,210.05","17,301.05","17,449.95","17,155.35","76.37M","-1.23%"
"27-09-2022","17,424.05","17,636.95","17,737.15","17,361.35","78.67M","-0.80%"
"26-09-2022","17,565.30","17,723.20","17,816.45","17,511.15","85.58M","-2.13%"
"23-09-2022","17,947.25","18,300.20","18,342.55","17,882.80","78.68M","-2.48%"
"22-09-2022","18,403.70","18,504.95","18,581.50","18,274.95","69.92M","-1.38%"
"21-09-2022","18,662.15","18,664.70","18,774.15","18,518.75","53.16M","-0.47%"
"20-09-2022","18,750.75","18,656.90","18,842.20","18,614.50","70.42M","1.40%"
"19-09-2022","18,492.60","18,348.60","18,576.00","18,274.30","67.51M","0.66%"
"16-09-2022","18,372.05","18,545.80","18,599.25","18,271.15","115.29M","-1.52%"
"15-09-2022","18,654.90","18,800.75","18,923.90","18,609.95","78.01M","-0.48%"
"14-09-2022","18,745.60","18,333.40","18,857.80","18,333.40","90.88M","0.75%"
"13-09-2022","18,605.35","18,571.05","18,638.20","18,544.60","88.80M","0.91%"
"12-09-2022","18,437.60","18,427.40","18,494.50","18,360.15","59.91M","0.29%"
"09-09-2022","18,383.95","18,537.25","18,553.50","18,353.75","70.17M","-0.14%"
"08-09-2022","18,409.45","18,274.40","18,426.95","18,249.75","69.50M","1.48%"
"07-09-2022","18,140.50","18,052.00","18,189.05","18,043.25","58.87M","-0.32%"
"06-09-2022","18,197.90","18,301.35","18,385.70","18,162.75","80.74M","-0.37%"
"05-09-2022","18,264.90","18,159.20","18,304.80","18,154.45","51.58M","0.65%"
"02-09-2022","18,147.25","18,108.20","18,219.95","17,996.45","60.48M","0.51%"
"01-09-2022","18,056.00","17,913.95","18,248.50","17,912.75","90.06M","-0.98%"
"30-08-2022","18,235.05","17,734.55","18,265.70","17,724.90","96.20M","3.42%"
"29-08-2022","17,631.70","17,533.25","17,693.40","17,481.05","61.02M","-1.69%"
"26-08-2022","17,933.90","18,010.15","18,102.30","17,879.05","58.27M","0.10%"
"25-08-2022","17,916.35","18,053.85","18,165.80","17,862.35","67.39M","-0.39%"
"24-08-2022","17,987.00","17,815.80","18,011.65","17,814.05","60.91M","0.50%"
"23-08-2022","17,897.35","17,626.85","17,963.95","17,621.35","62.53M","0.75%"
"22-08-2022","17,763.40","17,997.05","18,007.95","17,749.80","60.04M","-1.94%"
"19-08-2022","18,114.90","18,425.05","18,450.20","18,064.70","67.07M","-1.58%"
"18-08-2022","18,406.05","18,287.00","18,427.35","18,272.95","74.55M","0.32%"
"17-08-2022","18,348.25","18,230.15","18,374.50","18,144.25","87.39M","0.86%"
"16-08-2022","18,191.35","18,152.35","18,243.55","18,122.60","","0.75%"
"12-08-2022","18,055.15","17,993.00","18,075.35","17,918.95","62.95M","0.43%"
"11-08-2022","17,977.40","17,898.70","17,998.50","17,858.30","85.34M","1.57%"
"10-08-2022","17,699.10","17,741.15","17,764.90","17,643.85","82.32M","0.01%"
"08-08-2022","17,697.60","17,519.80","17,729.45","17,440.65","83.75M","0.93%"
"05-08-2022","17,534.55","17,515.70","17,616.95","17,466.20","76.77M","0.36%"
"04-08-2022","17,472.05","17,613.15","17,641.75","17,245.75","65.59M","-0.45%"
"03-08-2022","17,551.70","17,513.20","17,574.55","17,375.55","77.08M","0.07%"
"02-08-2022","17,538.80","17,518.50","17,595.85","17,385.95","72.64M","-0.26%"
"01-08-2022","17,584.20","17,512.55","17,602.45","17,414.00","59.68M","0.84%"
"29-07-2022","17,437.80","17,470.75","17,506.85","17,290.40","92.24M","0.91%"
"28-07-2022","17,280.00","17,022.50","17,310.40","16,998.25","82.49M","2.37%"
"27-07-2022","16,880.30","16,717.70","16,891.85","16,661.55","65.68M","0.87%"
"26-07-2022","16,734.10","16,850.40","16,855.30","16,697.85","62.33M","-0.61%"
"25-07-2022","16,837.55","16,855.80","16,964.35","16,738.25","64.25M","-0.12%"
"22-07-2022","16,858.55","16,663.45","16,897.05","16,643.35","65.58M","1.55%"
"21-07-2022","16,600.50","16,531.05","16,631.15","16,466.35","63.17M","0.43%"
"20-07-2022","16,530.10","16,593.25","16,617.85","16,487.90","82.70M","0.57%"
"19-07-2022","16,436.20","16,248.05","16,458.75","16,246.10","68.69M","0.58%"
"18-07-2022","16,341.45","16,164.25","16,351.60","16,120.00","65.01M","1.42%"
"15-07-2022","16,112.75","16,035.80","16,128.80","15,976.10","42.75M","0.71%"
"14-07-2022","15,998.75","16,065.60","16,165.90","15,950.65","53.12M","-0.28%"
"13-07-2022","16,043.85","16,260.65","16,291.60","16,025.95","53.65M","-0.97%"
"12-07-2022","16,200.60","16,282.75","16,306.40","16,168.15","47.41M","-1.01%"
"11-07-2022","16,365.60","16,217.65","16,403.90","16,211.50","58.98M","0.65%"
"08-07-2022","16,260.20","16,332.40","16,332.40","16,188.45","63.09M","0.50%"
"07-07-2022","16,179.00","16,109.30","16,196.80","16,031.70","69.69M","1.24%"
"06-07-2022","15,980.25","15,745.05","16,009.85","15,735.40","71.69M","1.60%"
"05-07-2022","15,729.15","15,855.20","15,981.50","15,695.30","86.15M","-0.24%"
"04-07-2022","15,766.50","15,600.70","15,786.40","15,559.60","46.84M","0.93%"
"01-07-2022","15,620.75","15,395.90","15,674.90","15,315.05","70.75M","0.95%"
"30-06-2022","15,474.40","15,358.70","15,563.90","15,358.70","83.76M","0.42%"
"29-06-2022","15,409.35","15,410.35","15,490.05","15,383.30","63.62M","-0.96%"
"28-06-2022","15,559.05","15,548.30","15,611.35","15,470.30","62.97M","-0.59%"
"27-06-2022","15,651.00","15,826.35","15,826.50","15,629.90","51.53M","0.36%"
"24-06-2022","15,595.50","15,500.55","15,648.45","15,494.85","55.78M","1.32%"
"23-06-2022","15,391.65","15,300.70","15,498.75","15,179.60","65.45M","0.79%"
